,index,id,theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,target
3483,8079,8079,-0.230871153,2.211068632,-0.804674937,0.628239327,-0.745947289,-0.142932467,-0.367669695,-0.90937949,1.707077883,-1.148749418,-1.42334476,1.091404934,-19.30788795,-38.92631657,1.217135123,-62.39786053,65.3265136,1.25115756,2.679304507,2.087688135,2.489219386,2.603176924,2.649443045,2.227464841,1.213120216,0.360215108,0.954939305,1.630159668,2.650648725,0.680702272,2.181217789,1.034206226,0.312775187
3484,1640,1640,-1.764184735,-0.048247652,0.693251144,2.603918553,-0.915591594,-0.608942963,-0.269717541,-0.738903364,0.292288407,-0.370468884,0.632730671,0.769262577,-60.88191523,-13.8184478,68.59017389,-43.70030448,-39.02472865,0.764864514,0.95068219,1.508491313,2.363138932,1.905405049,1.077739574,1.292809478,0.172537218,1.956837947,2.892305519,2.910350181,1.223214089,1.309235796,2.444817929,1.617302885,0.618074343
3485,1350,1350,-2.252018165,-1.91962382,2.636539147,0.878215398,1.856828458,-0.605382612,0.682499051,-0.46300374,-1.529635342,0.858472279,0.281923263,-1.509310805,-4.621590697,48.06169406,-30.51183545,-33.14314221,-60.45531677,1.32985036,0.820312909,1.798279495,1.272839961,1.343777589,1.892448191,0.445333566,2.884305384,2.210421569,2.849808101,1.007217504,2.81648056,0.733153066,2.244783035,1.664447782,0.297721104
3486,4420,4420,1.472530984,0.26386407,1.41594881,0.798921575,-3.530483554,1.177069454,-1.374969999,1.540117502,1.841998525,-1.646947169,-0.154348945,-2.412234279,44.0867243,14.82159394,-13.5341566,-5.359409775,57.0848032,1.823320121,2.953007502,0.838205036,1.792502305,0.923553842,1.012277861,1.841448823,0.238517415,1.022587708,4.044307929,2.927736945,2.415107239,1.975824113,0.088887477,0.692712483,0.740091298
3487,5230,5230,2.14689096,0.416441474,-0.445434514,-0.668187331,-1.013879112,0.766511354,-0.016620092,0.809503837,1.278883479,0.473963271,1.379151667,-1.096715929,-23.36205105,26.00996989,40.11150086,-21.46129382,-53.80658384,0.411088465,1.935057423,2.184812764,1.997690813,2.218520579,1.183534443,2.282572269,2.010231971,0.368172565,1.317300691,0.875678592,1.390619565,1.139220688,1.180019396,1.883165522,-0.510008973
3488,2765,2765,-0.823168616,1.307500453,0.833904928,0.280916815,-1.293395573,1.258345127,0.663594157,-0.52543762,1.723664636,0.367735834,-1.815508776,1.135300961,36.57340204,55.31592436,-48.10690824,25.1721392,47.76271484,0.154486841,1.88316599,0.6919589,0.731313812,1.012797633,1.187652309,0.641842766,1.202016824,0.870990055,2.806619711,1.186245767,0.6574494,2.678760324,1.431689609,0.794328881,-0.039840304
3489,6443,6443,-1.30070668,-1.922004687,-2.391357265,-1.180674654,-1.023261846,-1.886288257,1.445905406,-0.179956631,-0.507220427,-0.689903184,-0.517959714,-1.822930425,4.508251851,-15.11992907,-22.84716006,-40.64534589,33.64059741,-0.38358916,1.466069264,1.84834048,1.261816393,2.228589784,2.779596594,1.285694067,1.098098225,1.505230693,2.463593895,2.833567018,2.224653335,2.01469872,3.008853727,2.345942703,-0.037412827
3490,7940,7940,0.767597937,1.349772044,-1.83100426,-0.59977423,1.141973126,-1.725761666,-1.996234316,-0.222679577,-0.760626822,-1.692462236,-0.591851094,2.019403088,38.5128386,-3.606152395,13.00839161,11.49923441,65.69084598,2.166925609,0.882566355,1.709513259,2.42799201,1.827170261,2.712874849,0.84668672,1.321699533,2.149639163,0.997266177,1.664070346,2.363204346,0.213919654,2.207253303,3.218737054,0.289002097
3491,1455,1455,-0.251297932,-1.08849112,-0.061225114,-1.90869879,-0.326293892,1.342806596,-0.129247544,0.176172346,0.01210544,-0.15506172,-1.732583754,-0.106641113,67.25428365,30.36925324,-28.39809821,56.81143698,-64.49243821,0.653309381,1.639440939,2.663065212,1.358370174,2.885695753,2.92664073,1.722203292,0.370391892,0.479660896,1.991277926,2.242386283,1.146423854,1.321293523,0.913964321,2.339327849,0.598771655
3492,8064,8064,2.466162836,2.478768179,-1.792566262,2.276739065,-1.692782949,1.864658318,-0.538625671,2.131135669,0.470938254,2.910536044,1.151145477,-0.512009686,32.75552876,55.3128445,42.45341247,-72.04324604,66.65469493,1.10101009,1.572669237,1.502353256,2.270143477,0.906775474,2.2846104,1.681019777,1.645711122,1.804718391,2.215278869,0.896747803,1.414642284,1.275768159,2.310036679,2.103829603,0.823339554
3493,2323,2323,2.539184286,0.764111135,1.426656653,0.765796301,-1.049447509,-1.184107479,-2.41346287,-2.042232411,1.916689588,-1.716001379,-0.065660716,-0.187891799,-35.04880669,34.20394269,40.97998151,67.22034792,-19.58157705,2.639760234,1.1628347,2.199128727,1.026702122,1.542459817,0.269573755,1.511110913,1.235082918,1.338507428,0.996465669,2.450559003,2.132343566,-0.136359957,1.432458442,1.477780449,0.127236408
3494,5235,5235,-0.63509516,-1.671120143,-2.17016285,1.602682239,1.81088712,0.566515967,-0.352687532,1.519797669,-2.366251668,-0.616340372,1.923052114,-2.339362109,42.91725184,-13.16057001,-50.17239016,8.157159774,19.91987842,2.810872062,2.282964958,2.09698756,0.22847273,1.945590372,1.56971325,2.536794811,1.126593583,1.371500235,2.713120195,1.172460294,1.181919472,2.251465074,1.205333548,1.070047147,0.519119467
3495,422,422,-2.135919111,-1.328387425,0.962709187,0.855107269,-2.066879189,2.185451174,3.34794205,-0.148590254,-1.689218159,0.188541194,2.002534616,-1.579173256,10.15874378,51.84030658,2.445436067,50.60377146,-28.48249307,2.527397744,3.595837296,1.760322965,2.528942738,2.242369388,0.922090466,2.416401192,1.433899739,2.58840844,0.759423487,1.22362754,0.913566519,-0.606291266,1.494343172,0.76704367,0.541587596
3496,716,716,-3.020606139,-1.327922501,1.344867867,0.356631802,-0.917884025,-1.548486592,-0.128324767,2.257459006,0.720902538,-2.088887647,-2.152620725,0.056047566,-10.78710957,-48.83792521,-72.93799406,-53.07079096,33.65548526,0.889380958,2.331762661,1.364909147,0.63166199,2.950244439,1.051393923,3.528242977,1.282153039,0.688364211,2.353923119,1.046842558,0.915877465,2.628284101,1.20130575,2.163419787,0.113732164
3497,5727,5727,0.537853531,-1.317936828,-0.444414217,0.952237802,2.301005794,0.608504769,2.125892796,-1.896084802,-1.890796374,-0.6072056,0.062265531,-0.641978352,-9.92676739,8.775962954,-61.53158391,-9.13930128,-2.364629202,1.226885988,2.382407648,1.296395869,2.378013701,0.788177456,2.575620416,2.497933214,1.447350774,1.175837114,1.164514099,2.20509755,0.576559631,1.307580256,1.931897346,0.523651251,0.532242039
3498,7331,7331,-0.225831215,-1.465018271,-0.958755422,-0.850123599,1.786777598,0.285875662,-0.053765136,0.109337699,-0.721490944,2.351990965,2.372664424,1.748027451,17.5128019,-70.30680181,-12.97993539,14.49429279,7.229077171,2.037812913,0.774113662,2.806021266,1.219997584,0.302831863,0.816580153,1.688493012,-0.485417204,2.26689478,0.617855178,1.614270247,1.990460282,2.669728713,1.118399372,1.721536859,0.042756167
3499,4774,4774,1.26896977,0.488921607,0.490360626,1.441663505,-0.447109533,-2.318653962,2.420997979,1.733083712,0.774209904,-1.667695774,0.793919633,1.063637897,-37.9527713,62.40583872,29.0036466,-48.51103927,44.16242374,2.726817041,2.546972213,1.566171317,0.488380252,1.459394391,0.654918873,1.914917722,1.634114957,3.390027744,0.064939334,2.412176227,0.583680388,0.91275673,2.393475822,2.519692698,0.311597684
3500,6957,6957,-1.176911138,1.279835597,1.090520889,-1.519290212,-0.342220744,-0.252567207,2.355000822,-1.430547037,-0.837204858,0.237280276,0.171513722,0.788228438,23.43112062,-12.18044253,37.40284874,-48.18120648,65.48370865,2.032797538,2.011528594,1.421384503,2.589676934,2.931017166,2.024604108,2.006796486,0.393146772,2.634781721,2.675908552,2.538809537,2.254565959,2.206649875,0.07177634,2.17122289,-0.328226277
3501,6686,6686,2.362135414,-1.661088735,0.238074004,1.467027777,-1.449277101,-0.465680961,-0.120222848,0.442552792,-1.320443089,3.100974781,-2.021653608,0.770881719,-28.47855377,-41.3692344,-47.21950539,5.328718716,-61.5235506,1.219918849,1.485404399,0.614858145,1.583556389,2.94163652,1.156073854,1.120307607,1.518587845,2.489741844,2.156590631,0.81743958,-0.000504288,1.887024692,1.504683591,3.277396253,0.6388856
3502,6869,6869,2.179793159,0.503466831,2.065792848,2.320422514,2.458342416,1.889396024,-1.434454384,0.23500071,-2.155975924,2.6403651,1.04089415,2.677563865,32.51565422,-11.51989513,-3.317635814,-61.86999985,-50.43543407,3.127065102,1.101930047,2.946089724,1.92134397,2.313546869,2.378657154,2.565725966,2.029141798,1.182829329,1.122665558,2.814625031,1.997514264,1.701049992,1.078154768,1.831267664,-0.165195653
3503,7978,7978,1.364565528,-0.138360595,0.960392845,-0.454295829,-0.586328793,-0.280770699,-2.098208891,0.788307608,-0.731255464,-1.343357581,1.524704698,-1.847759925,47.41914345,-36.49532387,-36.03192539,13.60590975,-42.60000991,1.976615805,1.312552121,1.27678864,1.69981049,2.327618637,1.129229397,1.085539316,2.174775799,0.527913605,0.844541109,0.884460074,0.275942666,0.8038499,0.280475202,1.313399473,0.158544052
3504,6733,6733,1.6528103,1.721861374,-2.0216942,1.834823736,-1.387226086,-1.493989225,3.172543467,1.732384895,2.091171412,1.514155354,0.911785474,0.686628016,73.91697929,19.43435198,-42.05225173,-32.23227443,-40.052631,2.547612231,0.235120789,0.990224632,1.945698069,2.044144222,1.864172119,1.038849783,1.386945793,2.07801471,-0.102970484,1.850017773,2.136012134,0.29549745,3.071583815,1.561821185,0.50342376
3505,3197,3197,1.531594196,1.519205138,0.30854605,2.980182898,1.622003662,-0.359128638,-0.500797002,0.651940504,-0.995560646,-0.154943729,-0.369365042,1.395650514,-51.27588559,-7.481498719,3.672925795,0.231779281,-43.57001294,2.197815516,2.855111213,1.484635857,2.640226767,1.770072509,2.369776576,1.638887993,1.103389971,0.581729575,0.233677882,2.57545516,2.69725766,2.934227697,2.510686152,0.764304607,0.135276806
3506,6106,6106,0.556163013,1.330765602,-1.645572744,0.694985559,1.342131058,2.45664111,0.0787143,0.139724671,0.26360263,-1.475929713,-0.912976298,0.386433453,17.48033067,-3.573466911,-59.54064252,-5.321806488,-14.46736207,1.398545771,1.357526541,0.980294391,1.321847384,1.969010725,0.474770467,2.092181507,0.415753273,1.599936684,0.683048284,2.358909144,1.045765467,1.294577709,0.732690521,0.265152011,-0.50751986
3507,900,900,2.3113942,1.362628814,1.717424394,-0.813442806,0.468685017,0.988349663,0.477430282,-1.356683936,-1.629290455,-0.55762913,0.012667887,-0.699452829,-56.38137733,21.42787405,64.47234037,38.06966638,67.35640287,0.589544858,2.802085002,1.157332888,2.065152466,1.563501803,1.497080757,0.398493473,0.958973711,1.542270178,1.544474875,1.244548074,0.610117957,2.775289083,1.989296698,2.736915472,0.326121821
3508,5365,5365,1.599679804,-2.154322109,-1.686898005,-0.501220825,1.187485544,1.295828932,0.944117845,-2.396837629,3.152213835,-0.60715258,-0.31351968,0.373949122,66.62745312,67.83320278,27.75667337,-0.161386303,65.47308357,0.568825559,0.709871075,0.803071369,2.213456099,0.697581628,2.043142391,1.06495906,2.194806651,1.192824825,1.491057388,0.555718536,1.578163136,1.475730466,1.302918432,1.571913306,0.624353221
3509,4213,4213,2.045340565,0.062424559,-1.888298677,0.915570772,2.566881886,0.4617458,0.472906539,2.615147246,2.218819882,-3.2033606,2.194348793,1.050311483,-50.96744278,-6.817502622,-46.87851695,-56.24573652,12.48961604,2.828227933,1.771716532,1.52264596,1.02639516,1.70799334,0.632338754,2.015153592,0.839878044,2.62780138,1.692566888,2.524610683,1.166695229,2.416798511,1.004206744,2.651455338,0.416641962
3510,7319,7319,2.141707793,1.25238691,0.229973387,0.14850581,-1.540977548,2.055816708,1.231225901,2.007437018,2.262800597,1.635709161,-0.827964373,1.210603173,38.90481836,-0.232692857,37.95421469,-45.98465162,-30.13996477,2.280270507,2.184624447,1.882086769,2.715767204,1.104295055,1.684551357,0.609576998,1.361204782,1.345980361,3.224060411,2.349393961,1.033340512,0.60820787,2.597699783,0.656396181,-0.410928536
3511,4360,4360,-0.958849894,-0.557151837,1.188151981,-0.625020056,-0.848414497,-1.238335246,1.313682607,-1.26181615,-0.63360385,0.282635716,0.398872209,1.403271924,31.95276264,-38.92877538,-43.17923419,-71.82933918,14.584057,1.383210882,1.10065438,1.702973432,1.553077773,2.408763648,1.266848496,0.526122267,1.114769631,1.990108707,0.570821874,0.13500205,1.732930534,0.308779024,2.052275867,3.347341146,1.05577249
3512,6365,6365,1.713143414,0.313325031,1.346193728,-2.617122701,1.160367553,0.47506978,2.332239159,1.481720636,-0.260031161,-2.222170905,-1.424049058,-0.229172703,-29.84268418,70.3196068,50.19767513,16.02385455,-41.33746936,2.791569239,1.914288041,1.975258992,2.031219572,1.829201904,1.939742211,2.715111557,1.557873736,0.320289104,0.40719251,1.713362299,0.989328778,2.049194845,2.327935038,0.790893636,0.300866931
3513,4362,4362,0.730669021,0.946066013,-0.903487476,2.26235915,-1.211014234,0.183787333,-1.549397431,-1.93456799,-1.624629795,2.007105613,0.016852757,0.182392082,-37.36640127,-47.53778441,73.94348569,1.234344084,68.69709619,1.502952914,0.875935156,1.890866097,2.008950629,3.009812527,0.154057637,1.56700141,0.28976496,2.161736447,0.457682851,1.737944871,0.268743397,1.4585888,1.049592485,0.924099138,0.505828886
3514,1379,1379,1.629247085,1.227359305,-0.717131321,-0.888809942,-0.652944794,0.222982874,1.966158158,-1.8626186,-1.138436824,-0.998451708,-0.293234729,0.175497408,-40.92272149,69.51790622,30.63782574,-3.917108347,31.21169954,1.01617902,2.832702502,2.545370439,1.449628062,0.917541606,1.498723614,0.960551692,1.834428231,0.972784595,0.830446953,2.256278549,2.572305195,2.835578633,-0.292273437,0.538050031,-0.39703731
3515,5521,5521,1.766802036,0.657744219,-0.59086956,-1.060885961,0.091375336,0.24894651,0.904348089,0.4909929,-0.486625515,-0.977185131,-0.185428844,2.401485577,-18.31356732,36.15773509,-37.99303052,39.98637164,47.31943743,0.987905369,2.303952359,2.457305199,2.263787524,2.898479628,2.04160613,0.935521101,1.659012765,1.212062261,2.837589637,1.833431611,1.639167042,1.7414196,0.007537961,2.426321174,0.79472415
3516,5991,5991,-0.449948078,0.221437812,-0.419419814,3.513674114,-2.385242802,0.118896123,-1.675528522,-2.307399055,0.620053994,-1.187779834,0.082359742,-0.385004226,-46.09773073,70.25828201,15.2198213,-66.74964325,-6.855893858,1.404082557,1.711086181,0.46437913,1.334514849,1.989894037,1.692087901,1.505859642,1.482793464,2.883565407,2.464728769,1.359337493,1.163360145,0.346678101,2.438567405,0.079751972,-0.027705496
3517,1135,1135,2.46848627,2.272908169,-0.780001894,-0.124336967,0.445296171,1.38224572,-0.180041753,-1.46068725,2.398844115,-1.798677438,-1.649508608,0.526009882,0.872182621,3.953653276,6.94918312,-30.28895616,-22.11848639,2.414792376,1.133508255,2.57714714,2.068875669,2.22518949,1.122617856,2.769907534,1.908922016,2.225877063,2.251599212,0.763904493,2.040552534,1.971406138,1.281103747,0.905871436,0.834994856
3518,1622,1622,0.628302212,0.244567306,1.251233516,1.609478702,-0.44094298,0.88452357,0.417740638,-1.383318046,-1.896085112,-1.199526031,-1.632712734,1.508100238,75.51634701,-26.93442808,43.99398334,-53.58653436,-33.71803076,0.793973993,2.607359126,0.991735942,0.798226176,2.327744186,1.156096555,1.897716048,2.115547859,1.229625937,2.576497207,3.337881972,2.849463851,1.69680829,0.645855826,2.837217567,-0.127225043
3519,4361,4361,0.150562275,0.018863241,-1.893871805,-0.549228804,0.895788089,1.336592009,0.415311,-2.03956198,1.30367242,1.916089628,-1.019457733,-0.831806926,-27.59540229,14.98302855,67.87150193,39.15342566,-67.65561776,2.965942943,2.277051325,2.567941223,1.100112894,1.429913455,0.955577859,0.883146639,2.740621299,0.441991524,1.274840212,2.707434532,0.770450779,1.177202223,1.899004567,1.276689325,0.372156252
3520,520,520,0.622424095,1.171398648,2.7457048,0.104437652,-0.014403071,-0.138046919,1.240288385,1.298596901,1.454083924,-0.174625427,-2.282213431,0.613194452,-1.67931639,42.81743636,6.549621661,-41.11283751,14.77281687,1.883860034,2.879276473,1.58608015,1.885767635,1.754351541,2.779183898,0.789881834,1.482426014,0.619621825,1.542930011,2.14462974,0.866559259,2.095907505,1.095857555,1.03826408,0.817370818
3521,2524,2524,1.061604035,-1.727729087,-0.104531838,2.626521682,-1.214931856,-1.130812793,1.894816908,3.10634663,-0.687396846,-0.888253382,-1.52462792,0.903884264,-1.321975949,25.91098779,-36.92800571,75.44475553,-17.10114147,0.675912102,3.053494516,1.743128059,2.302065534,1.764156987,2.342693242,1.509193862,1.390782784,1.169003967,2.573681185,0.915536486,1.03231315,0.605514579,1.940728614,1.288820346,0.469220216
3522,6532,6532,-1.288418265,1.812885208,-1.817009678,0.982217197,-0.949723391,1.43472766,-1.693509442,0.567074681,0.963765316,-2.028906459,-0.542880343,-1.585486996,23.13822912,-34.84651257,46.33561295,-2.866054378,-53.31694236,1.36500592,0.827552349,1.270568863,2.415694438,0.927210269,0.521268549,1.005368266,1.705768243,0.840007651,1.268355475,1.982393721,2.398828012,1.195689214,0.623366388,2.80261107,-0.503648802
3523,1394,1394,0.064545065,1.536041949,0.495762392,2.344370887,-1.776389694,0.229941966,-0.337304896,-2.316431823,0.962407976,0.739679295,-1.129180862,1.619329036,50.5896682,26.40545802,-8.538140354,-46.81241599,-47.85867128,1.35294735,0.01621219,2.318122456,2.51170517,2.06169045,1.48788623,1.756911592,2.518911155,2.339853509,2.077117022,0.565570262,2.594949375,0.758430334,2.849958239,2.70250535,0.378561127
3524,2417,2417,-0.651759657,-1.16515999,2.736118618,1.720723257,0.502537933,2.034822604,3.018639628,-0.904041425,2.186584307,1.863790055,1.219967422,1.470054271,55.15901254,31.19562729,-31.17868084,33.9589376,-15.74670226,1.705145443,2.224838686,1.362543801,2.054972023,0.363104049,2.855534363,2.340275751,1.633854806,1.168767354,1.508398051,1.790589457,1.581052335,1.541746217,0.698067677,1.913577905,0.569400618
3525,4254,4254,1.026321034,-0.391302716,-1.205983464,1.099738127,0.166241046,1.067452502,-1.784081446,1.70119231,1.778765989,2.122473459,0.735631566,-1.21501753,14.91909181,-45.91642246,-3.131990499,-49.04152687,16.25260339,2.124029969,2.814575172,2.135604209,2.727554313,0.324418749,1.04567883,2.125607147,2.267505846,0.385985009,1.115150255,2.290042538,1.623435591,2.428851366,1.625763061,1.019579212,-0.360048771
3526,1988,1988,-0.1291232,1.137235461,-1.145677269,-0.613772985,0.434255039,0.190395035,-1.689285057,3.08844448,2.549654449,1.591393571,-1.461611549,0.31562803,-22.09263146,11.26042374,-32.81339437,-44.2720055,53.02217683,0.441655524,2.233736317,-0.527156549,2.840524589,1.967975956,1.972705563,0.137923104,3.397639537,0.805807021,1.401142272,0.749776131,1.367065179,1.420743469,1.240560889,2.360054428,0.262768983
3527,7481,7481,2.038235542,0.162075561,2.401361325,-1.362961871,2.244195395,1.1475393,0.283371155,0.264930462,-1.567660253,-0.391343897,1.488479206,-1.77074704,68.47221096,-71.52032348,-38.85322358,-60.50837908,-69.48297989,3.399464394,2.912551827,1.367924818,1.82926933,0.728775413,1.214220735,1.743477903,2.332326589,2.112724687,1.801523254,0.434621717,2.184255668,2.503889499,1.626807065,1.037542956,1.077584995
3528,5846,5846,1.702869823,0.781309485,-1.544763002,0.039245464,0.384602636,0.731294222,1.719124813,-0.031688093,-1.764329808,0.2644511,-0.21513823,1.577385079,-22.00032528,-6.622124397,-7.732343998,72.18858754,-19.85300159,1.653833313,2.214281224,1.746134842,1.228317328,2.974265718,0.982451717,3.0687709,1.477823083,0.638853222,2.923518984,2.664553968,1.731908679,1.360434593,1.429681962,0.267084908,0.485319717
3529,7125,7125,0.797068441,-1.346431401,-0.004330686,1.024999413,-0.386213738,-2.278386314,1.570733753,0.693216634,1.77996964,-0.33502289,-0.010892904,0.121861028,15.16090019,-70.45026441,51.5936528,-35.85182742,-58.93927247,2.852264734,0.962660131,2.697324234,1.432455005,1.417738066,1.693649997,1.413849736,1.072869664,1.113542464,3.10862706,0.953381655,1.781714421,2.171372062,1.303963121,1.078028059,1.340641094
3530,85,85,-0.037842183,-1.137475023,-1.676082427,0.936020767,1.929680649,-0.940975051,-0.111779781,1.387314707,-2.147896067,-2.245850809,1.755915303,2.475055814,74.09537479,-18.21365575,-59.15666572,-30.35442087,28.2634699,2.299384201,2.538419503,0.330018206,1.631985233,0.673953176,1.557512413,0.492312444,2.407396125,2.560021437,1.473263523,1.379370764,2.093212818,1.986688778,1.177008023,1.681323956,-0.373913976
3531,3176,3176,-0.974321697,2.151471164,0.843048692,0.286249103,1.43199145,-1.51877164,-2.076808418,-0.687386569,-0.214530964,-0.211181728,-0.57367537,-2.257138104,46.23025271,2.661674349,30.54769265,-45.89158947,-17.67935407,0.883093734,2.40881751,1.413095772,0.990760367,2.0642009,0.793769297,1.638347008,1.19977413,1.818824052,2.154730085,2.305370739,1.412816226,0.2317352,2.499127309,1.880636894,-0.109333094
3532,786,786,-1.200964607,-1.182678349,0.359819594,1.991392537,-2.043512427,2.728424237,-2.070533403,-0.271878836,-1.473442003,-0.278036716,-1.644499651,-0.698701573,-8.871181747,0.485140019,71.30049936,37.67294751,62.68722909,1.646614679,1.475372627,2.396614785,0.768326097,0.054651701,0.384504039,1.598089411,2.409544475,1.571883767,2.235446779,1.354993659,1.40620646,2.592363236,1.800256574,2.178640832,-0.844422989
3533,7030,7030,0.658245923,-1.794839881,-2.195353199,0.978473839,0.116393744,-1.620613305,2.608965017,-1.242605169,-2.023645469,0.47438377,0.152640251,-0.02298471,-15.42758657,-6.348522288,-17.87189976,20.12533084,-33.23388521,1.926019915,2.279895928,2.270274781,1.916148847,0.366162437,0.968846923,0.58945457,3.502265281,2.141151524,2.023166617,1.244242671,0.061372633,1.745755047,2.533222063,2.004182341,0.587572454
3534,5826,5826,1.606451369,0.71933926,-3.114183742,0.85037429,2.745716521,0.600286735,0.546236082,-1.03817265,-1.213180943,1.191888763,2.11762079,0.190336033,48.22526914,-29.36536318,69.28534635,-5.022510789,61.54027383,0.774813546,1.115672673,2.403375427,1.524827416,0.90572452,0.603557422,2.693344337,2.874873152,0.304647856,1.291491644,0.970306439,2.149463418,2.972722548,1.671604707,2.06223632,1.149882023
3535,2336,2336,1.792883461,-1.507140181,0.09469244,-1.489956681,1.677772582,1.92647515,-0.09922704,-0.872150916,-1.709765935,1.383521164,-1.283917356,2.127013431,-11.17970795,-1.994740821,-72.9747832,-73.29262227,60.55159405,2.572346279,1.816332042,3.014321983,1.554977718,0.410975539,1.671507722,1.551012534,1.566198164,3.193252967,1.845480838,1.957094494,1.34845437,3.436494096,1.874404839,2.429649211,-0.292858767
3536,1493,1493,-1.169917069,0.9842876,2.835922883,-0.813111364,-0.09570637,-0.445820183,2.047912437,-1.93435216,0.410028564,-1.040262111,2.298125355,1.965931873,-46.41755022,3.282028254,9.68410209,-21.79353096,26.92759876,1.964093389,0.550935914,1.877213232,0.484302776,1.592206537,1.910721263,1.371533542,1.907192429,-0.008111906,1.647540484,1.192791015,1.251482191,1.962374802,2.202976256,1.879737404,0.532322835
3537,5167,5167,0.02406962,-2.201313888,1.27399795,-2.095065069,0.432307489,0.759433792,0.5309284,-0.42669398,-0.513799303,2.276296742,2.559529598,-1.647308099,5.022183845,-71.30975342,-55.38965158,36.36962318,38.45599657,0.784115397,2.380288746,0.745048613,2.286229209,2.313507916,1.407931366,1.273944415,-0.056032925,-0.047125664,2.135250948,2.792013998,0.700059594,1.699492525,2.18597469,1.769845462,-0.382621712
3538,4803,4803,0.874262597,0.195207312,2.005526166,0.901467457,-0.524923062,0.969587261,2.513514283,-0.45998715,-2.40336371,-1.099953221,-1.577577743,-0.350516367,-66.2819981,38.48480975,-72.47980652,-33.76487141,-26.09007976,1.493331144,2.255473879,1.311646803,2.214186365,1.468238504,0.059243057,1.200056381,1.352169977,1.511420361,0.099525275,1.041715164,1.859940951,1.23040186,0.633263408,1.099286226,-0.124735413
3539,3534,3534,2.749580078,-1.324531735,2.305767149,-0.356981608,2.254527811,1.001702438,-1.393966972,-3.326797707,-2.270210616,0.494848345,-0.102431282,0.989924564,5.650693123,33.41800983,66.89466064,19.66566631,-10.44858526,1.345065237,1.989416199,1.689982328,2.586385736,0.945886383,2.364553477,1.727493235,1.679615129,1.787894339,2.206405879,2.695293535,1.154598689,2.696578948,0.69266436,1.418204283,-0.281220692
3540,3302,3302,-1.222823522,2.388123655,0.258042807,0.479040607,0.230246643,-1.722333395,-1.813112706,2.228616224,1.682924215,-1.111864851,-0.720085384,1.447858867,60.08776416,-43.07330367,-71.53711513,57.72689113,-35.29955941,1.842352095,1.268546619,1.679684802,3.545297618,2.247910752,0.284124514,1.295819483,2.649650574,1.884687635,2.791692125,1.288704912,2.251699517,2.036134793,1.780880199,0.699025717,0.045042321
3541,2485,2485,-0.009371029,-0.876144504,2.237628318,0.955189131,-2.152007756,-0.387788568,-0.150077525,-1.953424104,-1.51933736,-0.592247292,-1.102807418,-0.914053732,-55.02583763,46.10780844,-23.92286839,-25.61393539,36.18155467,1.824755472,1.315301061,2.753536319,-0.06147432,0.209588946,3.029513061,2.154425913,0.941326251,1.424225413,1.910350845,0.104319232,2.096284257,2.036746471,2.569911341,1.428372646,0.186317003
3542,4748,4748,-2.865059463,2.665478215,-0.038689,-1.333237139,1.976831357,2.45498814,-0.156841853,-1.421949994,-0.542621037,1.724703286,-0.951240905,-0.540576756,52.77248449,-21.75294442,-60.4775624,-62.949044,-25.90670072,1.021732393,0.657336143,1.807047599,0.736653033,2.159110991,-0.161363247,1.744758409,0.970874327,1.399234853,0.520764739,1.551309019,1.815845812,1.665790246,2.600922848,2.308941627,1.185617419
3543,7122,7122,-0.721127436,-0.086040734,-1.295968811,0.323993882,2.32148053,1.125219464,-1.530739379,-2.079225269,-0.725203958,1.580382946,-1.009592984,0.690591087,-11.2874822,-67.66318437,14.84574369,36.00629731,27.78056214,3.021111939,1.468923415,1.443874105,1.905559028,1.725557269,2.131972659,-0.011865216,0.969198895,0.413129704,1.053826497,-0.010939805,3.562279348,0.584397464,1.572234548,0.502326857,-0.121286162
3544,5576,5576,-1.740926465,-1.031478307,0.94989578,0.585545986,1.601602228,-1.643651117,-0.622306052,0.962269658,0.513207279,-1.384518417,1.085411895,0.755686002,23.72108098,-63.71728541,-42.37312825,-47.1627217,-32.03051249,1.362139772,0.520409505,2.045723837,2.308480538,2.140095647,1.205610936,2.323762363,0.364211383,1.882487027,1.523588406,1.062071692,1.398519745,2.80637126,1.329894827,3.417142498,0.037748572
3545,6377,6377,-0.046544272,-1.380815465,-0.86716916,0.174237532,2.714775228,-1.909264306,-0.152060739,1.053417371,3.106430031,-0.035542103,2.158009127,0.965944082,-70.05287483,59.14510441,-72.16450607,-4.53040057,7.798025304,2.096007359,1.269056212,0.820583455,2.615119493,0.152956109,3.273705737,1.126283047,0.569635174,2.095470708,2.75381125,2.065343309,1.137407867,0.295254056,0.204910341,0.582315357,-0.757105911
3546,2693,2693,2.20593757,2.35200026,0.819614843,1.374501982,0.784564028,2.262749151,-0.464149207,-2.701374169,1.021931315,-0.270268772,1.086214955,2.460882254,41.60319305,-29.20507955,60.08128342,38.21353548,-58.3669929,3.371192225,2.726648638,1.736149889,1.272627404,2.872069795,1.920650001,2.674426874,2.010075999,2.01383022,0.594944216,1.655713914,2.815441997,1.774576585,1.634090657,1.672531925,0.291118176
